id,fips,date,newcase,newdeath
9960,12097,4/21/2020,7,1
9961,12097,4/22/2020,10,0
9962,12097,4/23/2020,22,1
9963,12097,4/24/2020,12,0
9964,12097,4/25/2020,2,0
9965,12097,4/26/2020,0,0
9966,12097,4/27/2020,7,0
9967,12097,4/28/2020,4,0
9968,12097,4/29/2020,4,0
9969,12097,4/30/2020,0,0
9970,12097,5/1/2020,8,0
9971,12097,5/2/2020,18,1
9972,12097,5/3/2020,5,0
9973,12097,5/4/2020,5,0
9974,12097,5/5/2020,0,1
9975,12097,5/6/2020,15,2
9976,12097,5/7/2020,15,0
9977,12097,5/8/2020,10,1
9978,12097,5/9/2020,10,0
9979,12097,5/10/2020,8,0
9980,12097,5/11/2020,1,1
9981,12097,5/12/2020,7,2
9982,12097,5/13/2020,6,1
9983,12097,5/14/2020,8,0
9984,12097,5/15/2020,14,0
9985,12097,5/16/2020,8,1
9986,12097,5/17/2020,6,0
9987,12097,5/18/2020,5,0
9988,12097,5/19/2020,2,0
9989,12097,5/20/2020,7,1
9990,12097,5/21/2020,4,0
9991,12097,5/22/2020,4,0
9992,12097,5/23/2020,4,0
9993,12097,5/24/2020,10,0
9994,12097,5/25/2020,0,0
9995,12097,5/26/2020,4,0
9996,12097,5/27/2020,11,1
9997,12097,5/28/2020,1,0
9998,12097,5/29/2020,14,0
9999,12097,5/30/2020,10,0
10000,12097,5/31/2020,3,0
10001,12097,6/1/2020,2,0
10002,12097,6/2/2020,6,1
10003,12097,6/3/2020,6,0
10004,12097,6/4/2020,11,0
10005,12097,6/5/2020,6,0
10006,12097,6/6/2020,9,0
10007,12097,6/7/2020,4,1
10008,12097,6/8/2020,4,0
10009,12099,1/22/2020,,
10010,12099,1/23/2020,0,0
10011,12099,1/24/2020,0,0
10012,12099,1/25/2020,0,0
10013,12099,1/26/2020,0,0
10014,12099,1/27/2020,0,0
10015,12099,1/28/2020,0,0
10016,12099,1/29/2020,0,0
10017,12099,1/30/2020,0,0
10018,12099,1/31/2020,0,0
10019,12099,2/1/2020,0,0
10020,12099,2/2/2020,0,0
10021,12099,2/3/2020,0,0
10022,12099,2/4/2020,0,0
10023,12099,2/5/2020,0,0
10024,12099,2/6/2020,0,0
10025,12099,2/7/2020,0,0
10026,12099,2/8/2020,0,0
10027,12099,2/9/2020,0,0
10028,12099,2/10/2020,0,0
10029,12099,2/11/2020,0,0
10030,12099,2/12/2020,0,0
10031,12099,2/13/2020,0,0
10032,12099,2/14/2020,0,0
10033,12099,2/15/2020,0,0
10034,12099,2/16/2020,0,0
10035,12099,2/17/2020,0,0
10036,12099,2/18/2020,0,0
10037,12099,2/19/2020,0,0
10038,12099,2/20/2020,0,0
10039,12099,2/21/2020,0,0
10040,12099,2/22/2020,0,0
10041,12099,2/23/2020,0,0
10042,12099,2/24/2020,0,0
10043,12099,2/25/2020,0,0
10044,12099,2/26/2020,0,0
10045,12099,2/27/2020,0,0
10046,12099,2/28/2020,0,0
10047,12099,2/29/2020,0,0
10048,12099,3/1/2020,0,0
10049,12099,3/2/2020,0,0
10050,12099,3/3/2020,0,0
10051,12099,3/4/2020,0,0
10052,12099,3/5/2020,0,0
10053,12099,3/6/2020,0,0
10054,12099,3/7/2020,0,0
10055,12099,3/8/2020,0,0
10056,12099,3/9/2020,0,0
10057,12099,3/10/2020,0,0
10058,12099,3/11/2020,0,0
10059,12099,3/12/2020,2,0
10060,12099,3/13/2020,3,0
10061,12099,3/14/2020,0,0
10062,12099,3/15/2020,0,0
10063,12099,3/16/2020,3,0
10064,12099,3/17/2020,5,0
10065,12099,3/18/2020,8,0
10066,12099,3/19/2020,8,0
10067,12099,3/20/2020,16,0
10068,12099,3/21/2020,11,0
10069,12099,3/22/2020,16,1
10070,12099,3/23/2020,17,2
10071,12099,3/24/2020,12,0
10072,12099,3/25/2020,40,0
10073,12099,3/26/2020,33,0
10074,12099,3/27/2020,67,2
10075,12099,3/28/2020,77,1
10076,12099,3/29/2020,65,1
10077,12099,3/30/2020,80,3
10078,12099,3/31/2020,88,4
10079,12099,4/1/2020,65,8
10080,12099,4/2/2020,121,5
10081,12099,4/3/2020,121,6
10082,12099,4/4/2020,96,2
10083,12099,4/5/2020,46,14
10084,12099,4/6/2020,82,2
10085,12099,4/7/2020,77,13
10086,12099,4/8/2020,65,5
10087,12099,4/9/2020,109,6
10088,12099,4/10/2020,98,4
10089,12099,4/11/2020,68,1
10090,12099,4/12/2020,147,1
10091,12099,4/13/2020,58,0
10092,12099,4/14/2020,36,22
10093,12099,4/15/2020,76,4
10094,12099,4/16/2020,51,5
10095,12099,4/17/2020,221,3
10096,12099,4/18/2020,50,-1
10097,12099,4/19/2020,32,7
10098,12099,4/20/2020,90,1
10099,12099,4/21/2020,60,9
10100,12099,4/22/2020,93,4
10101,12099,4/23/2020,141,9
10102,12099,4/24/2020,46,11
10103,12099,4/25/2020,14,0
10104,12099,4/26/2020,83,0
10105,12099,4/27/2020,66,1
10106,12099,4/28/2020,114,17
10107,12099,4/29/2020,34,5
10108,12099,4/30/2020,52,8
10109,12099,5/1/2020,78,5
10110,12099,5/2/2020,39,4
10111,12099,5/3/2020,50,1
10112,12099,5/4/2020,181,0
10113,12099,5/5/2020,79,9
10114,12099,5/6/2020,90,10
10115,12099,5/7/2020,107,7
10116,12099,5/8/2020,28,7
10117,12099,5/9/2020,183,8
10118,12099,5/10/2020,72,0
10119,12099,5/11/2020,19,1
10120,12099,5/12/2020,204,7
10121,12099,5/13/2020,83,9
10122,12099,5/14/2020,102,9
10123,12099,5/15/2020,113,8
10124,12099,5/16/2020,49,4
10125,12099,5/17/2020,84,0
10126,12099,5/18/2020,134,0
10127,12099,5/19/2020,41,9
10128,12099,5/20/2020,77,7
10129,12099,5/21/2020,192,17
10130,12099,5/22/2020,104,3
10131,12099,5/23/2020,68,4
10132,12099,5/24/2020,61,0
10133,12099,5/25/2020,154,0
10134,12099,5/26/2020,74,0
10135,12099,5/27/2020,26,5
10136,12099,5/28/2020,86,7
10137,12099,5/29/2020,224,8
10138,12099,5/30/2020,133,2
10139,12099,5/31/2020,98,0
10140,12099,6/1/2020,139,0
10141,12099,6/2/2020,84,14
10142,12099,6/3/2020,258,8
10143,12099,6/4/2020,211,4
10144,12099,6/5/2020,171,4
10145,12099,6/6/2020,215,3
10146,12099,6/7/2020,156,2
10147,12099,6/8/2020,99,1
10148,12101,1/22/2020,,
10149,12101,1/23/2020,0,0
10150,12101,1/24/2020,0,0
10151,12101,1/25/2020,0,0
10152,12101,1/26/2020,0,0
10153,12101,1/27/2020,0,0
10154,12101,1/28/2020,0,0
10155,12101,1/29/2020,0,0
10156,12101,1/30/2020,0,0
10157,12101,1/31/2020,0,0
10158,12101,2/1/2020,0,0
10159,12101,2/2/2020,0,0
10160,12101,2/3/2020,0,0
10161,12101,2/4/2020,0,0
10162,12101,2/5/2020,0,0
10163,12101,2/6/2020,0,0
10164,12101,2/7/2020,0,0
10165,12101,2/8/2020,0,0
10166,12101,2/9/2020,0,0
10167,12101,2/10/2020,0,0
10168,12101,2/11/2020,0,0
10169,12101,2/12/2020,0,0
10170,12101,2/13/2020,0,0
10171,12101,2/14/2020,0,0
10172,12101,2/15/2020,0,0
10173,12101,2/16/2020,0,0
10174,12101,2/17/2020,0,0
10175,12101,2/18/2020,0,0
10176,12101,2/19/2020,0,0
10177,12101,2/20/2020,0,0
10178,12101,2/21/2020,0,0
10179,12101,2/22/2020,0,0
10180,12101,2/23/2020,0,0
10181,12101,2/24/2020,0,0
10182,12101,2/25/2020,0,0
10183,12101,2/26/2020,0,0
10184,12101,2/27/2020,0,0
10185,12101,2/28/2020,0,0
10186,12101,2/29/2020,0,0
10187,12101,3/1/2020,0,0
10188,12101,3/2/2020,0,0
10189,12101,3/3/2020,0,0
10190,12101,3/4/2020,0,0
10191,12101,3/5/2020,0,0
10192,12101,3/6/2020,0,0
10193,12101,3/7/2020,0,0
10194,12101,3/8/2020,0,0
10195,12101,3/9/2020,0,0
10196,12101,3/10/2020,1,0
10197,12101,3/11/2020,0,0
10198,12101,3/12/2020,0,0
10199,12101,3/13/2020,0,0
10200,12101,3/14/2020,1,0
10201,12101,3/15/2020,0,0
10202,12101,3/16/2020,0,0
10203,12101,3/17/2020,0,0
10204,12101,3/18/2020,1,0
10205,12101,3/19/2020,2,0
10206,12101,3/20/2020,3,0
10207,12101,3/21/2020,0,0
10208,12101,3/22/2020,3,1
10209,12101,3/23/2020,3,2
10210,12101,3/24/2020,1,0
10211,12101,3/25/2020,3,0
10212,12101,3/26/2020,3,-2
10213,12101,3/27/2020,4,0
10214,12101,3/28/2020,9,1
10215,12101,3/29/2020,1,0
10216,12101,3/30/2020,3,0
10217,12101,3/31/2020,2,0
10218,12101,4/1/2020,11,0
10219,12101,4/2/2020,15,0
10220,12101,4/3/2020,11,0
10221,12101,4/4/2020,13,0
10222,12101,4/5/2020,12,0
10223,12101,4/6/2020,12,0
10224,12101,4/7/2020,8,0
10225,12101,4/8/2020,5,0
10226,12101,4/9/2020,12,0
10227,12101,4/10/2020,4,0
10228,12101,4/11/2020,7,0
10229,12101,4/12/2020,10,1
10230,12101,4/13/2020,9,0
10231,12101,4/14/2020,8,0
10232,12101,4/15/2020,9,0
10233,12101,4/16/2020,4,0
10234,12101,4/17/2020,2,0
10235,12101,4/18/2020,6,0
10236,12101,4/19/2020,7,0
10237,12101,4/20/2020,4,0
10238,12101,4/21/2020,4,0
10239,12101,4/22/2020,7,0
10240,12101,4/23/2020,1,0
10241,12101,4/24/2020,9,1
10242,12101,4/25/2020,2,0
10243,12101,4/26/2020,0,0
10244,12101,4/27/2020,5,1
10245,12101,4/28/2020,2,1
10246,12101,4/29/2020,2,0
10247,12101,4/30/2020,8,1
10248,12101,5/1/2020,3,1
10249,12101,5/2/2020,23,0
10250,12101,5/3/2020,3,0
10251,12101,5/4/2020,4,0
10252,12101,5/5/2020,2,0
10253,12101,5/6/2020,1,0
10254,12101,5/7/2020,4,1
10255,12101,5/8/2020,2,0
10256,12101,5/9/2020,2,0
10257,12101,5/10/2020,4,0
10258,12101,5/11/2020,3,0
10259,12101,5/12/2020,2,0
10260,12101,5/13/2020,4,0
10261,12101,5/14/2020,2,0
10262,12101,5/15/2020,5,0
10263,12101,5/16/2020,1,0
10264,12101,5/17/2020,2,0
10265,12101,5/18/2020,3,0
10266,12101,5/19/2020,8,3
10267,12101,5/20/2020,1,0
10268,12101,5/21/2020,7,0
10269,12101,5/22/2020,3,0
10270,12101,5/23/2020,3,0
10271,12101,5/24/2020,8,0
10272,12101,5/25/2020,11,0
10273,12101,5/26/2020,9,0
10274,12101,5/27/2020,4,0
10275,12101,5/28/2020,2,1
10276,12101,5/29/2020,2,0
10277,12101,5/30/2020,4,0
10278,12101,5/31/2020,5,0
10279,12101,6/1/2020,2,0
10280,12101,6/2/2020,6,2
10281,12101,6/3/2020,4,0
10282,12101,6/4/2020,7,0
10283,12101,6/5/2020,11,0
10284,12101,6/6/2020,3,0
10285,12101,6/7/2020,5,0
10286,12101,6/8/2020,10,0
10287,12103,1/22/2020,,
10288,12103,1/23/2020,0,0
10289,12103,1/24/2020,0,0
10290,12103,1/25/2020,0,0
10291,12103,1/26/2020,0,0
10292,12103,1/27/2020,0,0
10293,12103,1/28/2020,0,0
10294,12103,1/29/2020,0,0
10295,12103,1/30/2020,0,0
10296,12103,1/31/2020,0,0
10297,12103,2/1/2020,0,0
10298,12103,2/2/2020,0,0
10299,12103,2/3/2020,0,0
10300,12103,2/4/2020,0,0
10301,12103,2/5/2020,0,0
10302,12103,2/6/2020,0,0
10303,12103,2/7/2020,0,0
10304,12103,2/8/2020,0,0
10305,12103,2/9/2020,0,0
10306,12103,2/10/2020,0,0
10307,12103,2/11/2020,0,0
10308,12103,2/12/2020,0,0
10309,12103,2/13/2020,0,0
10310,12103,2/14/2020,0,0
10311,12103,2/15/2020,0,0
10312,12103,2/16/2020,0,0
10313,12103,2/17/2020,0,0
10314,12103,2/18/2020,0,0
10315,12103,2/19/2020,0,0
10316,12103,2/20/2020,0,0
10317,12103,2/21/2020,0,0
10318,12103,2/22/2020,0,0
10319,12103,2/23/2020,0,0
10320,12103,2/24/2020,0,0
10321,12103,2/25/2020,0,0
10322,12103,2/26/2020,0,0
10323,12103,2/27/2020,0,0
10324,12103,2/28/2020,0,0
10325,12103,2/29/2020,0,0
10326,12103,3/1/2020,0,0
10327,12103,3/2/2020,0,0
10328,12103,3/3/2020,0,0
10329,12103,3/4/2020,0,0
10330,12103,3/5/2020,0,0
10331,12103,3/6/2020,0,0
10332,12103,3/7/2020,0,0
10333,12103,3/8/2020,0,0
10334,12103,3/9/2020,0,0
10335,12103,3/10/2020,2,0
10336,12103,3/11/2020,0,0
10337,12103,3/12/2020,0,0
10338,12103,3/13/2020,0,0
10339,12103,3/14/2020,0,0
10340,12103,3/15/2020,0,0
10341,12103,3/16/2020,2,0
10342,12103,3/17/2020,0,0
10343,12103,3/18/2020,8,0
10344,12103,3/19/2020,4,0
10345,12103,3/20/2020,11,0
10346,12103,3/21/2020,2,0
10347,12103,3/22/2020,9,0
10348,12103,3/23/2020,3,0
10349,12103,3/24/2020,4,0
10350,12103,3/25/2020,9,1
10351,12103,3/26/2020,11,0
10352,12103,3/27/2020,17,0
10353,12103,3/28/2020,29,3
10354,12103,3/29/2020,5,1
10355,12103,3/30/2020,13,0
10356,12103,3/31/2020,38,0
10357,12103,4/1/2020,66,0
10358,12103,4/2/2020,40,1
10359,12103,4/3/2020,45,1
10360,12103,4/4/2020,24,0
10361,12103,4/5/2020,17,1
10362,12103,4/6/2020,13,0
10363,12103,4/7/2020,15,1
10364,12103,4/8/2020,8,1
10365,12103,4/9/2020,27,0
10366,12103,4/10/2020,9,2
10367,12103,4/11/2020,15,0
